Employee ID,Employee Name,Department/Team,Designation/Role,Date of Joining,Current Employment Status,Total Work Duration (years),Leave Date,Leave Type,Leave Approval Status,Leave Frequency,Weekend Leaves (Sat/Sun Included?),Sandwich Policy Applied?,Tasks Assigned,Tasks Completed on Time,Missed Deadlines,Employee Performance Score,Team Size,Active Employees in Team,Leaves in Team for Same Period,Skill Rating,Past Performance Reviews,Project Involvement,Total Leave Days (per month/year),Leave Impact on Work,Performance Rating,Eligibility Score
63098,Mackenzie Duke,IT,Intern,2018-05-31,Active,6.7,2024-03-29,Sick Leave,Rejected,4,Yes,Yes,48,32,16,84.9,22,19,21,7.5,1.4,High,1,High,4.4,96.3
594894,Dustin Adams,IT,Intern,2019-08-22,Active,5.5,2024-02-27,Emergency Leave,Approved,8,No,Yes,53,11,42,56.7,6,5,5,5.1,3.4,Medium,11,High,1.7,56.5
228120,Michelle Olson,Engineering,Intern,2022-01-23,Active,3.1,2024-11-30,Sick Leave,Rejected,9,No,No,13,13,0,95.1,31,29,27,9.3,3.1,High,10,Medium,4.3,32.2
293057,James Villarreal,IT,Intern,2016-04-28,Active,8.8,2024-05-24,Casual Leave,Pending,7,Yes,No,72,50,22,91.0,46,28,33,2.4,3.6,Medium,18,Medium,3.6,11.6
919803,Joseph Hunt,IT,Manager,2019-11-06,Active,5.3,2024-03-20,Vacation,Pending,0,No,No,73,52,21,59.3,16,4,11,9.4,2.6,Low,12,Low,1.2,85.9
261902,Heather Holloway,HR,Associate,2010-10-26,Resigned,4.7,2024-01-27,Sick Leave,Rejected,6,No,No,41,13,28,67.8,50,31,48,2.2,3.9,Low,23,High,4.8,92.4
436534,Erica Moore,HR,Director,2016-06-08,Active,8.7,2024-09-20,Casual Leave,Approved,7,Yes,Yes,28,14,14,53.6,15,11,10,8.8,2.3,Medium,9,Low,3.5,17.5
794737,Debra Robertson,Engineering,Junior Engineer,2010-11-02,Resigned,2.5,2024-05-06,Emergency Leave,Rejected,6,No,No,24,19,5,90.1,50,22,26,6.6,1.9,Medium,16,High,2.7,23.5
126808,Kaitlyn Roth,Sales,Director,2011-02-24,Active,14.0,2024-03-13,Casual Leave,Rejected,8,Yes,No,76,39,37,66.3,35,28,24,3.8,1.4,High,24,Low,4.2,59.1
534019,Matthew Mcdonald,Sales,Director,2018-03-28,Active,6.9,2024-07-11,Maternity/Paternity Leave,Rejected,6,No,No,63,27,36,84.0,31,23,22,4.7,1.5,Low,30,High,2.6,63.1
414505,Patrick Meyer,Operations,Senior Engineer,2017-08-26,Active,7.5,2024-03-04,Emergency Leave,Approved,9,No,No,95,12,83,70.3,26,6,21,2.7,3.6,Low,28,Medium,1.2,41.9
615981,Tiffany Robinson,Marketing,Manager,2020-10-18,Active,4.3,2024-02-15,Vacation,Pending,0,No,Yes,44,24,20,93.6,25,22,19,3.1,4.0,High,5,Low,4.2,35.5
681796,Micheal Barrett,Finance,Senior Engineer,2021-05-28,Active,3.7,2024-09-12,Sick Leave,Rejected,4,No,Yes,54,20,34,68.1,19,4,10,2.1,3.0,Medium,17,Low,1.7,36.4
269159,Nathan Wilson,Finance,Senior Engineer,2022-03-09,Active,2.9,2024-02-17,Casual Leave,Pending,7,Yes,Yes,68,47,21,59.2,33,6,12,8.4,2.1,Medium,5,Medium,2.4,12.8
368473,Gail Weber,Operations,Manager,2017-06-20,Active,7.7,2024-07-17,Sick Leave,Approved,9,No,No,35,5,30,86.7,43,21,23,4.7,4.1,Low,20,Low,2.2,98.6
433165,Bobby Lee,Marketing,Director,2021-10-21,Active,3.3,2024-12-04,Maternity/Paternity Leave,Rejected,8,No,No,95,8,87,97.9,28,7,23,9.0,2.1,High,5,Low,4.3,41.3
211937,Tracy Cohen,HR,Senior Engineer,2016-06-13,Active,8.7,2024-01-09,Sick Leave,Rejected,8,No,No,83,65,18,71.5,14,12,4,8.1,3.1,Low,14,High,3.8,98.0
261294,Erika Mclaughlin,Operations,Team Lead,2018-08-12,Active,6.5,2024-08-15,Casual Leave,Pending,5,Yes,Yes,55,45,10,54.1,22,5,11,5.4,4.0,Low,23,High,4.2,95.3
696193,Joseph Williams,IT,Analyst,2015-03-14,Active,9.9,2024-11-29,Vacation,Pending,4,Yes,Yes,96,85,11,70.2,32,6,17,7.3,3.2,High,24,High,4.5,9.3
311907,Gary Nelson MD,Operations,Intern,2020-11-02,Active,4.3,2024-07-05,Casual Leave,Approved,5,Yes,Yes,32,29,3,60.9,15,5,6,2.3,3.2,High,27,Low,4.0,54.1
850376,Jordan Kim,Marketing,Senior Engineer,2016-01-13,Active,9.1,2024-02-04,Sick Leave,Approved,2,No,No,54,48,6,60.3,16,3,5,3.2,3.2,Low,1,Low,1.2,63.2
417633,Charles Brown,IT,Intern,2021-01-21,Active,4.1,2024-08-28,Sick Leave,Pending,8,No,No,27,0,27,69.5,43,6,41,1.6,1.6,Medium,17,Medium,3.1,85.2
878534,Douglas Burke,Operations,Senior Engineer,2021-05-07,Resigned,3.6,2024-10-13,Vacation,Approved,6,No,No,56,4,52,67.2,50,44,20,7.4,3.8,Medium,30,High,3.2,52.2
887775,Tara Horton,Operations,Associate,2010-11-01,Active,14.3,2024-05-22,Casual Leave,Pending,4,Yes,No,72,67,5,63.9,9,6,7,1.4,2.5,Low,15,Low,4.6,53.8
76052,Paul Martinez,Operations,Director,2010-01-21,Terminated,7.1,2024-08-02,Maternity/Paternity Leave,Rejected,6,Yes,No,58,32,26,81.4,25,13,22,3.2,4.6,Low,27,Medium,4.7,95.8
487777,John Freeman,Marketing,Associate,2012-08-30,Resigned,12.3,2024-07-29,Emergency Leave,Approved,6,Yes,No,69,59,10,97.5,44,8,3,3.0,4.4,High,21,High,2.7,1.9
269179,Timothy Gibson,Sales,Team Lead,2021-11-14,Active,3.3,2024-08-06,Vacation,Approved,10,Yes,Yes,68,34,34,85.7,30,3,1,4.5,3.6,Low,5,Low,1.6,29.8
252374,Sonia Williams,Marketing,Intern,2011-11-25,Active,13.2,2024-07-24,Casual Leave,Pending,7,No,No,80,4,76,52.0,8,7,5,7.1,4.6,High,3,High,1.1,4.3
685986,Jonathan Kim,Engineering,Associate,2016-11-16,Active,8.3,2024-04-05,Casual Leave,Pending,9,No,Yes,27,1,26,92.9,46,34,2,8.4,2.8,Low,24,Low,1.2,96.1
158086,Kenneth Miller,IT,Manager,2019-12-26,Active,5.2,2024-07-05,Sick Leave,Pending,3,No,Yes,66,45,21,83.3,9,1,8,2.9,3.7,Low,12,Low,1.5,25.5
612053,Terri Lopez,Sales,Junior Engineer,2016-07-20,Resigned,5.9,2024-09-03,Casual Leave,Rejected,3,Yes,No,24,0,24,95.0,41,27,7,5.1,2.9,Low,7,High,1.4,56.6
197269,John Hopkins,Sales,Junior Engineer,2010-09-03,Active,14.5,2024-12-07,Vacation,Pending,5,Yes,No,13,11,2,54.7,36,1,11,4.9,1.9,High,25,High,1.8,47.2
933161,Jennifer Farmer,IT,Director,2014-02-08,Active,11.0,2024-09-05,Casual Leave,Approved,7,Yes,Yes,24,10,14,68.8,24,5,10,3.6,1.6,Medium,9,Low,2.6,70.5
515562,Kimberly Mooney,Finance,Junior Engineer,2010-11-27,Active,14.2,2024-09-21,Emergency Leave,Pending,5,No,No,39,30,9,69.4,32,10,28,9.4,3.6,Medium,17,Low,2.0,11.8
525508,Suzanne Rice,Finance,Manager,2014-05-15,Resigned,0.9,2024-08-30,Maternity/Paternity Leave,Rejected,2,Yes,No,48,30,18,86.9,37,16,19,1.4,3.7,Medium,6,High,1.5,42.8
187765,Charlotte Gross,Finance,Team Lead,2010-04-23,Active,14.8,2024-03-22,Casual Leave,Pending,4,No,Yes,71,41,30,65.5,32,14,28,3.8,4.2,Medium,20,Low,1.2,5.1
360566,Peter Larsen,Engineering,Manager,2014-04-15,Active,10.9,2024-11-07,Sick Leave,Approved,5,Yes,No,90,5,85,70.7,46,45,3,7.2,2.5,Low,26,Low,3.3,57.7
764018,Carmen Stewart,Sales,Associate,2010-04-17,Resigned,5.5,2024-03-14,Vacation,Approved,7,No,Yes,82,27,55,97.6,50,30,13,2.3,1.4,High,0,Low,4.4,11.8
375768,Mike Robinson,Marketing,Senior Engineer,2021-03-02,Active,4.0,2024-03-21,Emergency Leave,Rejected,8,Yes,No,66,15,51,58.4,10,10,7,1.5,3.4,Medium,11,High,3.6,53.9
772295,Christopher Thompson,HR,Junior Engineer,2013-05-03,Active,11.8,2024-02-12,Vacation,Approved,5,Yes,Yes,95,92,3,94.1,28,28,3,8.6,2.6,Low,19,High,4.1,6.4
68336,George Dunn,Engineering,Director,2012-11-30,Active,12.2,2024-07-24,Maternity/Paternity Leave,Rejected,4,No,Yes,94,86,8,97.0,32,8,20,4.4,4.1,High,28,Low,2.2,35.7
295596,Derrick Johnson,Finance,Senior Engineer,2015-09-15,Active,9.4,2024-12-10,Emergency Leave,Approved,9,No,No,87,54,33,60.0,38,17,9,7.6,1.8,High,3,Medium,2.0,13.5
241530,Karen Mata,HR,Director,2015-03-16,Active,9.9,2024-10-29,Casual Leave,Rejected,7,No,Yes,80,72,8,63.5,12,2,7,3.9,2.3,Low,28,Low,2.2,8.7
86571,Jennifer Hendrix,HR,Team Lead,2020-05-11,Active,4.8,2024-12-20,Vacation,Rejected,7,No,Yes,97,45,52,98.3,34,31,12,2.3,3.7,High,25,High,2.2,78.4
629058,Larry Harris,Finance,Team Lead,2021-11-06,Active,3.3,2024-07-11,Maternity/Paternity Leave,Approved,9,No,Yes,59,7,52,66.4,6,6,1,1.2,2.1,High,7,Low,1.3,59.3
987218,Lisa Johnson,Operations,Manager,2017-11-23,Resigned,6.4,2024-06-01,Maternity/Paternity Leave,Rejected,1,Yes,Yes,20,15,5,70.5,22,7,4,8.2,4.6,High,2,Medium,1.5,66.7
205360,Darren Jackson,HR,Senior Engineer,2018-03-29,Resigned,5.1,2024-11-20,Emergency Leave,Pending,0,Yes,Yes,93,87,6,80.1,30,28,13,9.7,2.1,High,17,Low,3.7,32.6
31614,William Young,Marketing,Senior Engineer,2012-09-30,Active,12.4,2024-07-24,Casual Leave,Approved,2,Yes,Yes,41,6,35,91.9,20,20,10,3.2,3.6,Medium,4,Medium,1.8,27.6
509182,Erik Fernandez,Finance,Junior Engineer,2021-08-07,Active,3.5,2024-05-29,Vacation,Approved,8,Yes,No,49,7,42,85.8,28,11,16,6.6,1.3,Low,26,High,2.0,75.4
91696,James Sanchez,Finance,Director,2016-04-02,Active,8.9,2024-04-19,Casual Leave,Approved,6,No,Yes,46,19,27,64.7,42,18,0,7.4,4.8,Medium,14,High,2.2,67.1
636133,Andrew Woods,IT,Team Lead,2021-02-22,Terminated,2.2,2024-08-14,Vacation,Rejected,6,No,No,88,65,23,83.1,32,1,22,8.5,1.0,High,6,Low,1.0,9.3
630765,Paul White,Sales,Manager,2021-10-23,Active,3.3,2024-07-09,Vacation,Approved,5,Yes,No,45,26,19,72.3,37,27,33,9.5,4.3,Medium,18,High,3.6,91.9
99067,David Rice,Sales,Manager,2016-05-21,Active,8.8,2024-08-25,Casual Leave,Approved,9,Yes,No,43,24,19,85.9,39,29,9,7.8,1.2,Low,28,Medium,1.1,43.7
299298,Raymond Hill,Finance,Team Lead,2013-04-13,Active,11.9,2024-09-16,Vacation,Pending,10,No,No,44,27,17,90.3,6,4,0,10.0,4.1,High,19,High,3.6,23.3
235518,Jake Martinez,Engineering,Associate,2015-04-05,Active,9.9,2024-04-26,Vacation,Approved,2,No,Yes,18,18,0,68.0,34,31,15,1.1,5.0,High,13,Low,3.2,66.4
45718,Christina Watson,Engineering,Team Lead,2022-01-15,Active,3.1,2024-07-15,Sick Leave,Rejected,0,Yes,Yes,61,11,50,70.3,7,5,2,8.8,4.5,High,8,Low,3.2,29.4
543677,Audrey Molina,Sales,Junior Engineer,2017-03-12,Resigned,7.7,2024-07-28,Casual Leave,Approved,3,Yes,Yes,48,12,36,59.0,37,6,2,9.9,3.9,Low,13,Low,1.2,66.4
165071,John Alexander,Operations,Director,2017-07-15,Active,7.6,2024-11-05,Casual Leave,Pending,9,No,Yes,100,77,23,56.5,13,6,3,4.6,4.0,Medium,8,High,3.9,77.2
667860,Juan Williams,Operations,Manager,2020-03-27,Active,4.9,2024-07-30,Maternity/Paternity Leave,Pending,0,No,Yes,66,60,6,62.1,41,30,25,7.0,4.0,Medium,16,Medium,4.6,37.5
455613,Peter Santos,Engineering,Associate,2019-03-20,Terminated,0.2,2024-06-22,Maternity/Paternity Leave,Pending,9,No,No,38,16,22,50.8,32,2,28,5.5,1.7,Low,12,High,3.6,15.2
976787,Stephen Martin,Engineering,Team Lead,2015-03-09,Resigned,2.9,2024-05-24,Casual Leave,Rejected,5,Yes,Yes,55,10,45,95.0,29,14,0,7.9,2.2,Low,16,Medium,3.9,62.5
478072,Pamela Chung,Marketing,Associate,2017-06-20,Active,7.7,2024-02-19,Maternity/Paternity Leave,Approved,10,No,Yes,75,70,5,97.7,15,6,5,6.8,1.9,High,26,High,2.0,70.5
677996,Ann Davenport,Operations,Associate,2013-10-07,Resigned,1.2,2024-05-01,Casual Leave,Rejected,10,Yes,No,83,81,2,85.1,47,34,31,2.7,4.5,Medium,19,Medium,2.9,15.2
96310,Paul White,Finance,Team Lead,2013-06-01,Active,11.7,2024-11-13,Sick Leave,Approved,9,Yes,No,56,34,22,99.5,38,32,19,4.0,2.9,Low,4,Medium,1.1,58.0
942297,Jordan Moran DDS,HR,Director,2014-02-06,Resigned,8.4,2024-04-08,Sick Leave,Approved,5,No,No,76,19,57,91.1,25,2,25,5.4,1.2,High,26,Low,3.1,1.4
588524,Martin Bradley,Engineering,Junior Engineer,2019-04-20,Active,5.8,2024-07-04,Maternity/Paternity Leave,Rejected,5,Yes,No,90,3,87,99.3,49,13,46,9.8,2.0,Low,22,High,2.1,28.8
424171,Brenda Poole,Marketing,Director,2021-03-28,Resigned,2.9,2024-11-15,Casual Leave,Pending,4,Yes,No,71,36,35,56.3,41,26,38,1.7,1.2,High,8,Medium,1.1,95.6
864816,Katherine Fitzgerald,Operations,Intern,2016-10-12,Active,8.4,2024-09-28,Emergency Leave,Pending,4,No,No,18,13,5,83.2,13,9,8,3.2,2.1,Low,7,Low,1.9,84.1
367971,Gary Chan,IT,Analyst,2013-12-20,Active,11.2,2024-08-20,Vacation,Pending,8,No,No,61,30,31,72.9,30,9,25,3.0,4.1,Low,30,Low,4.5,89.8
924091,Isaac Johnson,Sales,Senior Engineer,2010-10-27,Resigned,10.9,2024-05-04,Sick Leave,Rejected,0,No,No,91,32,59,55.0,16,3,0,9.1,3.3,Medium,29,Medium,1.1,79.6
120036,Mrs. Lynn Munoz,Finance,Associate,2017-09-09,Active,7.4,2024-11-29,Maternity/Paternity Leave,Pending,10,Yes,No,55,3,52,60.0,50,45,4,9.3,1.1,Low,18,Low,1.6,43.7
397577,Brandy Norris,Sales,Analyst,2016-11-11,Resigned,0.7,2024-01-12,Emergency Leave,Pending,6,No,Yes,88,88,0,92.9,28,5,19,8.3,4.8,Low,14,Low,2.0,60.9
697720,Bianca Cummings,Marketing,Intern,2013-12-05,Active,11.2,2024-01-17,Casual Leave,Approved,4,No,No,86,55,31,59.6,18,12,1,3.2,1.9,High,18,High,2.8,57.0
296473,Crystal Stephenson,Operations,Senior Engineer,2019-02-14,Active,6.0,2024-11-10,Sick Leave,Rejected,3,No,Yes,96,36,60,89.2,38,13,24,9.5,3.4,Medium,15,Low,1.4,65.5
609061,Danielle Schultz,Marketing,Associate,2019-08-31,Resigned,3.4,2024-06-20,Emergency Leave,Approved,2,No,Yes,17,6,11,95.9,18,1,18,8.7,4.4,Medium,29,High,1.3,57.2
570898,Gregory Beard,IT,Analyst,2018-06-26,Active,6.7,2024-07-11,Vacation,Approved,3,Yes,No,38,17,21,88.1,28,19,17,6.7,1.9,Low,2,Medium,4.5,14.7
625724,Keith Pacheco,Engineering,Director,2011-06-15,Active,13.7,2024-02-09,Sick Leave,Approved,10,Yes,Yes,90,59,31,78.9,8,8,3,2.9,4.8,High,27,Medium,1.7,80.6
684853,James Reid,Finance,Analyst,2018-10-13,Terminated,5.5,2024-03-20,Emergency Leave,Rejected,3,No,No,38,11,27,59.1,14,5,0,2.2,1.0,High,0,High,3.5,98.4
729173,Kaylee Warren,Operations,Analyst,2018-10-24,Active,6.3,2024-11-18,Sick Leave,Approved,7,Yes,No,48,6,42,76.9,16,12,15,9.0,4.3,Low,6,Low,2.8,4.8
824177,Lydia Orozco,Finance,Analyst,2021-04-01,Active,3.9,2024-12-30,Casual Leave,Rejected,5,No,No,92,73,19,92.1,43,37,33,6.5,2.5,High,16,Medium,3.7,92.9
921012,Adam Anderson,Marketing,Director,2010-01-29,Active,15.1,2024-09-23,Vacation,Rejected,5,No,Yes,77,74,3,70.3,29,23,18,5.3,1.8,Low,1,High,3.8,73.3
189245,Michele Price,Sales,Analyst,2010-10-10,Active,14.4,2024-02-06,Casual Leave,Rejected,8,No,Yes,15,12,3,91.3,37,22,18,5.6,4.7,High,21,High,4.9,71.2
984639,Stephanie Hobbs,Finance,Junior Engineer,2010-11-27,Active,14.2,2024-02-23,Emergency Leave,Approved,9,Yes,No,36,27,9,51.8,21,8,11,4.3,4.2,High,22,High,3.1,17.1
929318,Amanda Rodgers,HR,Associate,2018-09-29,Active,6.4,2024-04-17,Vacation,Rejected,5,Yes,Yes,37,22,15,75.7,35,3,13,1.7,2.9,Low,0,Low,3.6,7.3
52218,John Estrada,Operations,Associate,2013-09-05,Active,11.5,2024-02-09,Vacation,Pending,8,Yes,No,49,20,29,83.2,43,19,18,3.9,2.2,Medium,19,Medium,4.9,80.4
923772,Catherine Reed,Marketing,Team Lead,2015-06-29,Resigned,3.3,2024-06-26,Vacation,Pending,1,No,No,91,89,2,50.3,28,13,25,7.1,4.4,Low,11,High,1.3,97.4
152784,Frederick Jordan,Engineering,Intern,2020-01-25,Active,5.1,2024-07-30,Casual Leave,Approved,5,Yes,No,42,14,28,95.7,24,17,18,5.3,4.0,Low,19,Low,2.3,26.3
859840,Crystal Kim,Marketing,Junior Engineer,2013-02-08,Active,12.0,2024-09-22,Emergency Leave,Pending,7,Yes,No,36,0,36,80.8,31,2,18,6.2,3.1,High,26,High,1.8,88.3
68648,Wesley Barnes,Sales,Associate,2020-08-07,Resigned,2.6,2024-02-05,Emergency Leave,Rejected,8,Yes,Yes,81,39,42,70.2,19,17,15,4.3,4.1,Medium,9,Low,2.0,84.8
175769,Caitlin Durham,HR,Analyst,2019-12-18,Active,5.2,2024-08-25,Maternity/Paternity Leave,Pending,1,Yes,No,41,23,18,72.6,43,17,27,3.7,4.7,High,1,Low,3.6,3.4
109214,Donna Mccullough,IT,Intern,2021-08-14,Active,3.5,2024-11-25,Vacation,Rejected,4,No,Yes,85,59,26,76.6,11,8,4,9.8,2.7,High,19,High,1.9,11.2
738388,Michael Ortiz,Engineering,Senior Engineer,2013-07-26,Active,11.6,2024-01-16,Vacation,Approved,6,No,Yes,72,28,44,99.8,7,3,3,4.6,1.6,High,23,Medium,4.6,18.9
435299,Carolyn Mathews,HR,Associate,2021-12-11,Active,3.2,2024-03-24,Emergency Leave,Pending,4,Yes,Yes,38,38,0,81.1,22,17,15,1.0,4.0,Low,9,Low,3.8,58.9
770732,Ricardo Petersen,Marketing,Analyst,2012-08-10,Active,12.5,2024-01-08,Vacation,Approved,10,Yes,No,37,6,31,52.9,44,24,10,8.9,1.5,High,14,High,3.0,72.7
186503,Alexandra Massey,Engineering,Senior Engineer,2020-07-02,Active,4.6,2024-11-27,Sick Leave,Approved,6,No,No,93,66,27,78.7,22,3,14,5.9,4.3,Low,4,Low,1.4,56.7
894773,Kelly Howard,Marketing,Senior Engineer,2013-06-02,Active,11.7,2024-03-25,Emergency Leave,Pending,5,No,No,71,36,35,58.1,15,8,4,1.8,3.9,Medium,17,Low,1.4,15.0
141993,Brett Cook,Marketing,Director,2013-04-23,Active,11.8,2024-06-18,Maternity/Paternity Leave,Rejected,6,Yes,Yes,45,16,29,70.7,27,4,12,2.7,3.2,Medium,11,High,2.4,18.1
494620,Brooke Johnson,IT,Senior Engineer,2014-03-26,Active,10.9,2024-07-13,Maternity/Paternity Leave,Approved,4,No,Yes,67,24,43,91.6,40,40,16,1.6,1.6,High,27,Low,1.8,73.6
804652,Jimmy Olson,IT,Analyst,2018-01-13,Active,7.1,2024-12-06,Vacation,Pending,8,No,Yes,68,41,27,81.2,36,16,25,7.6,3.4,High,26,Medium,4.4,72.6
920082,John Lewis,Engineering,Associate,2013-06-22,Active,11.7,2024-11-26,Sick Leave,Pending,10,Yes,No,41,0,41,53.3,30,4,20,2.4,4.7,Low,3,High,2.5,78.4
138485,Bradley Carter,Sales,Senior Engineer,2017-03-02,Active,8.0,2024-06-05,Vacation,Pending,5,Yes,No,24,24,0,64.3,22,4,11,5.2,3.6,Medium,29,Medium,2.9,72.6
752173,Amy Thompson,HR,Associate,2021-10-18,Active,3.3,2024-07-17,Sick Leave,Pending,9,Yes,Yes,96,37,59,78.1,14,14,6,7.7,3.7,Medium,7,High,4.5,75.8
921846,Rachel King,HR,Team Lead,2015-01-31,Terminated,1.0,2024-06-21,Maternity/Paternity Leave,Pending,2,Yes,Yes,64,52,12,97.7,25,15,0,4.6,1.1,Low,21,High,4.8,21.3
921602,Robert West,Engineering,Junior Engineer,2020-05-06,Active,4.8,2024-03-31,Vacation,Approved,7,Yes,Yes,30,1,29,66.8,32,21,4,1.9,2.5,Low,18,Medium,2.3,94.8
919975,Michael Brown,Finance,Director,2018-08-08,Terminated,5.6,2024-03-10,Vacation,Approved,6,No,No,83,64,19,55.3,18,14,3,9.9,3.3,Medium,2,Medium,2.3,15.2
692696,Sandra Sloan,Finance,Director,2021-04-12,Active,3.9,2024-07-31,Sick Leave,Approved,1,No,Yes,93,47,46,59.0,36,18,32,9.8,3.2,Low,16,Low,2.8,86.0
436433,Carla Daugherty,Operations,Intern,2020-02-23,Active,5.0,2024-03-09,Vacation,Approved,8,Yes,No,86,44,42,92.6,21,12,8,3.6,3.4,Low,7,High,3.4,21.6
856430,Gary Page,Marketing,Intern,2019-07-05,Active,5.6,2024-04-12,Sick Leave,Approved,2,Yes,Yes,68,66,2,75.7,47,13,24,5.9,5.0,Low,1,Low,2.3,25.4
29373,Kristin Rojas,Operations,Associate,2010-05-13,Resigned,6.5,2024-08-15,Sick Leave,Pending,6,Yes,Yes,99,0,99,61.2,16,7,14,8.4,1.4,Low,28,High,2.4,74.4
976701,Jeffrey Ramirez,Sales,Associate,2015-01-26,Active,10.1,2024-09-30,Casual Leave,Rejected,5,No,No,96,75,21,99.5,49,1,16,8.8,3.1,Medium,19,Medium,2.2,63.2
417912,Jenny Nguyen,Operations,Director,2022-09-06,Active,2.5,2024-11-03,Vacation,Pending,4,Yes,No,23,6,17,73.8,26,6,26,4.0,3.3,Medium,9,Medium,3.2,15.2
630672,John Moore,Sales,Analyst,2013-11-02,Active,11.3,2024-08-19,Emergency Leave,Rejected,0,Yes,Yes,17,9,8,90.5,38,3,36,6.5,2.8,Medium,25,Medium,3.7,84.2
153566,John Silva,Operations,Manager,2011-06-04,Active,13.7,2024-07-27,Vacation,Pending,4,No,No,29,13,16,50.3,30,20,27,5.4,1.2,Medium,9,High,2.6,54.3
90851,Daniel Eaton,HR,Manager,2021-02-20,Active,4.0,2024-11-13,Emergency Leave,Rejected,4,Yes,No,87,23,64,72.4,22,14,9,6.2,3.8,Medium,5,Low,3.9,94.6
117850,Joseph Bowman,Engineering,Manager,2017-10-01,Active,7.4,2024-10-04,Vacation,Rejected,3,No,Yes,86,53,33,54.8,5,1,4,7.7,3.1,Medium,8,Low,1.6,1.5
419380,Amy Barton,Marketing,Senior Engineer,2010-12-25,Resigned,12.4,2024-09-05,Emergency Leave,Approved,4,No,Yes,16,13,3,74.9,20,8,19,7.6,3.6,Low,4,Low,3.9,89.1
356030,Chloe White,IT,Junior Engineer,2013-12-30,Active,11.1,2024-01-12,Emergency Leave,Pending,1,No,Yes,87,29,58,76.4,32,10,11,3.5,3.9,Medium,25,High,1.1,75.8
297147,Darryl Hill,Finance,Senior Engineer,2012-12-13,Active,12.2,2024-05-19,Sick Leave,Approved,3,Yes,Yes,84,36,48,50.0,16,10,8,7.9,4.1,Low,28,Low,3.4,43.4
589003,Bonnie Hanson,Sales,Analyst,2015-12-07,Active,9.2,2024-05-06,Casual Leave,Rejected,8,Yes,Yes,62,16,46,90.9,42,1,14,4.6,3.6,High,28,Medium,1.7,14.9
846600,Victoria Turner,Operations,Senior Engineer,2017-03-31,Active,7.9,2024-02-23,Maternity/Paternity Leave,Pending,1,Yes,No,14,3,11,50.1,43,14,4,1.3,4.4,Medium,4,Medium,4.7,40.9
681668,Michael Hawkins,HR,Analyst,2021-05-22,Active,3.7,2024-06-24,Vacation,Rejected,0,No,Yes,91,77,14,86.3,7,2,0,3.7,4.4,Low,9,Low,1.3,92.6
726936,Debbie Hurley,Sales,Intern,2020-03-11,Active,4.9,2024-06-01,Casual Leave,Approved,10,No,No,32,23,9,55.3,8,8,3,5.5,2.5,High,10,High,2.5,51.4
211726,Steven Liu,Operations,Senior Engineer,2021-03-14,Active,3.9,2024-01-11,Emergency Leave,Rejected,7,Yes,No,96,62,34,95.8,12,8,11,1.2,3.1,Medium,3,High,4.3,93.5
429673,Alison Walton,HR,Intern,2010-10-31,Active,14.3,2024-08-18,Maternity/Paternity Leave,Rejected,8,No,No,54,24,30,73.2,29,15,29,8.0,4.6,Low,16,Medium,4.5,48.9
953847,Elizabeth Mcgee,Sales,Team Lead,2022-07-01,Active,2.6,2024-09-09,Casual Leave,Rejected,6,Yes,Yes,17,10,7,90.2,27,4,16,4.7,5.0,High,22,High,1.2,64.4
942013,Phyllis Dean,HR,Senior Engineer,2018-10-30,Active,6.3,2024-08-12,Casual Leave,Rejected,0,Yes,Yes,66,37,29,62.3,32,11,31,1.0,3.5,Low,29,High,2.4,52.0
657128,Nicholas Miller,Finance,Director,2012-03-03,Active,13.0,2024-01-08,Sick Leave,Rejected,4,Yes,No,35,11,24,83.6,31,6,29,7.0,3.4,High,0,Medium,3.9,40.6
160973,Eric Lopez,Marketing,Senior Engineer,2020-10-20,Active,4.3,2024-10-26,Emergency Leave,Approved,5,No,Yes,89,59,30,71.4,38,17,12,3.9,1.5,Low,18,Medium,1.5,58.2
514964,Diana Abbott,Engineering,Team Lead,2018-02-07,Active,7.0,2024-03-23,Maternity/Paternity Leave,Approved,5,Yes,Yes,28,16,12,61.4,24,20,14,7.4,1.2,Medium,0,High,1.4,31.8
740009,Brian Douglas,Engineering,Intern,2016-04-08,Active,8.9,2024-05-25,Maternity/Paternity Leave,Approved,6,No,Yes,55,6,49,78.7,6,6,2,5.7,2.5,High,22,High,2.6,93.5
17903,Julian Davis,Sales,Director,2016-08-13,Active,8.5,2024-06-03,Maternity/Paternity Leave,Pending,9,Yes,No,36,13,23,91.1,25,5,11,6.0,4.1,High,25,Medium,2.4,45.9
639259,Richard Leon,Finance,Associate,2010-06-07,Resigned,11.9,2024-04-27,Casual Leave,Approved,6,Yes,Yes,35,17,18,64.1,45,28,3,9.8,1.1,High,4,Low,1.1,86.6
488291,Chelsea Johnson,Sales,Associate,2011-05-25,Active,13.7,2024-09-24,Vacation,Rejected,10,Yes,Yes,42,18,24,84.3,20,7,18,8.9,3.5,Low,25,Low,2.7,83.5
66132,Phillip Hodges,Sales,Manager,2012-01-13,Active,13.1,2024-10-27,Emergency Leave,Approved,3,Yes,Yes,56,47,9,60.6,25,8,21,5.9,2.4,Low,3,High,5.0,50.3
917870,Cassandra Frank,Finance,Analyst,2022-07-20,Active,2.6,2024-03-13,Sick Leave,Rejected,8,No,No,85,2,83,96.5,47,29,42,8.1,1.7,Medium,22,High,2.6,89.2
