Employee ID,Employee Name,Department/Team,Designation/Role,Current Employment Status,Total Work Duration (years),Leave Date,Leave Type,Leave Approval Status,Leave Frequency,Weekend Leaves (Sat/Sun Included?),Tasks Assigned,Tasks Completed on Time,Missed Deadlines,Employee Performance Score,Team Size,Active Employees in Team,Leaves in Team for Same Period,Skill Rating,Past Performance Reviews,Project Involvement,Total Leave Days (per month/year),Leave Impact on Work,Performance Rating,Skill_Performance,Leave Month,Leave Approval Rate,Leave Impact Score,Team Workload Ratio
785075,Jessica Nichols,0,3,2,0.0,2024-06-10,1,1,10,1,34,28.0,6.0,54.0,46,4,30.0,2.5,3.5,0,20,2,3.3,8.75,3,9.090909090909092,-210.0,0.08695652173913043
93710,Cameron James,4,1,0,3.2,2024-01-27,3,2,9,1,63,25.0,38.0,80.8,5,4,1.0,3.6,4.8,2,10,2,1.1,17.28,12,20.0,126.0,0.8
999246,Aaron Dawson,4,0,0,13.9,2024-02-03,4,2,6,1,43,5.0,38.0,52.6,27,22,6.0,7.9,4.3,2,20,0,3.2,33.97,4,28.57142857142857,204.0,0.8148148148148148
207508,Jose Zimmerman,2,5,0,2.7,2024-02-07,4,0,9,0,56,28.0,28.0,54.2,18,11,10.0,6.5,1.3,0,24,0,1.8,8.450000000000001,6,0.0,9.0,0.6111111111111112
799364,Leah Graham,1,7,0,5.9,2024-07-08,1,2,7,1,73,34.0,39.0,95.6,36,20,36.0,2.8,1.8,1,16,2,3.0,5.04,3,25.0,42.0,0.5555555555555556
70002,Vincent Owens,0,7,0,5.1,2024-05-31,2,2,3,1,32,3.0,29.0,71.9,50,3,35.0,9.3,1.3,1,21,2,4.9,12.090000000000002,1,50.0,81.0,0.06
16502,Amy Davis,3,4,0,15.0,2024-09-25,4,1,0,0,82,1.0,81.0,72.8,35,3,4.0,7.6,2.0,2,16,1,2.8,15.2,2,100.0,0.0,0.08571428571428572
29764,Victor Hernandez,2,3,0,5.9,2024-08-12,2,2,8,0,52,6.0,46.0,83.5,45,7,1.0,9.6,3.0,1,23,0,4.5,28.799999999999997,4,22.22222222222222,328.0,0.15555555555555556
486292,William Mata,6,5,0,6.5,2024-02-10,4,0,7,1,33,3.0,30.0,81.0,27,12,8.0,9.7,1.3,2,30,1,4.9,12.61,8,0.0,196.0,0.4444444444444444
639907,Mikayla Johnston,6,0,0,14.1,2024-08-25,1,0,4,1,90,82.0,8.0,70.0,26,20,16.0,6.9,2.0,0,10,0,2.2,13.8,1,0.0,-292.0,0.7692307692307693
784341,Kimberly Martinez,0,0,0,13.1,2024-08-14,1,2,10,1,56,28.0,28.0,72.6,44,6,34.0,8.0,3.6,1,16,2,3.3,28.8,1,18.181818181818183,10.0,0.13636363636363635
585115,Aaron Johnson,2,6,0,12.9,2024-07-06,1,2,5,1,48,14.0,34.0,87.7,21,1,8.0,4.7,4.8,0,14,2,4.3,22.56,3,33.33333333333333,105.0,0.047619047619047616
42811,Kristopher Cummings,0,4,0,8.8,2024-04-21,0,2,3,1,84,70.0,14.0,66.8,6,5,6.0,2.7,1.9,0,23,2,2.9,5.13,4,50.0,-165.0,0.8333333333333334
362904,Kimberly Neal,2,4,0,3.9,2024-09-08,4,2,8,0,65,11.0,54.0,89.5,49,2,35.0,3.9,2.2,0,4,1,4.5,8.58,4,22.22222222222222,352.0,0.04081632653061224
707867,Chelsea York,6,5,0,6.6,2024-04-28,0,0,2,0,92,37.0,55.0,54.4,7,2,7.0,1.3,3.5,1,5,1,3.3,4.55,7,0.0,38.0,0.2857142857142857
86982,Christina Bishop,6,2,2,3.6,2024-06-15,4,2,2,0,22,0.0,22.0,55.4,36,11,16.0,3.8,2.1,0,2,1,1.2,7.9799999999999995,7,66.66666666666666,46.0,0.3055555555555556
773679,Denise Vargas,0,2,0,4.7,2024-09-11,4,1,5,0,82,3.0,79.0,59.4,22,21,7.0,2.6,4.5,0,29,1,1.9,11.700000000000001,5,16.666666666666664,385.0,0.9545454545454546
794069,Rachel Garner,3,3,1,2.0,2024-10-29,0,1,2,0,81,24.0,57.0,70.4,50,3,11.0,6.2,2.5,1,6,2,2.4,15.5,10,33.33333333333333,68.0,0.06
896590,Michael Mendoza,6,0,0,14.8,2024-07-06,0,1,3,0,47,18.0,29.0,56.7,44,41,11.0,2.4,2.5,1,21,0,3.0,6.0,5,25.0,36.0,0.9318181818181818
558746,Jason Robinson,3,6,0,4.8,2024-08-21,2,1,7,0,21,13.0,8.0,74.7,43,32,16.0,5.3,2.8,2,1,1,4.0,14.839999999999998,5,12.5,-28.0,0.7441860465116279
985498,Ryan Henderson,2,4,0,8.6,2024-06-15,0,0,9,1,81,34.0,47.0,56.1,33,6,1.0,9.8,2.7,0,18,1,2.4,26.460000000000004,7,0.0,126.0,0.18181818181818182
16653,Michael Mata,1,6,0,12.3,2024-02-12,3,2,8,0,75,37.0,38.0,60.4,30,18,12.0,2.9,2.2,1,28,2,3.1,6.38,11,22.22222222222222,16.0,0.6
731150,John Harvey,3,4,1,3.5,2024-09-22,3,0,8,1,21,20.0,1.0,74.7,7,5,0.0,4.9,3.0,2,18,1,3.2,14.700000000000001,8,0.0,-144.0,0.7142857142857143
79179,Scott Cruz,1,3,0,11.4,2024-04-07,3,2,3,0,80,5.0,75.0,90.8,30,28,13.0,1.4,4.8,2,24,1,4.5,6.72,9,50.0,213.0,0.9333333333333333
100865,Jeremy Ingram,5,2,0,11.4,2024-12-13,1,2,1,0,32,19.0,13.0,77.1,32,22,11.0,6.0,2.2,2,26,0,2.5,13.200000000000001,9,100.0,-5.0,0.6875
536551,Gina Juarez,6,7,0,12.2,2024-06-05,1,2,3,0,32,4.0,28.0,75.2,8,2,8.0,2.7,2.6,1,14,2,3.9,7.0200000000000005,12,50.0,75.0,0.25
569898,Lisa Cortez,5,7,0,3.8,2024-11-26,0,0,1,1,74,70.0,4.0,65.7,40,26,28.0,4.5,1.0,2,6,1,3.9,4.5,4,0.0,-65.0,0.65
495071,Michael Smith,4,0,1,2.6,2024-12-30,3,0,10,1,20,15.0,5.0,58.4,39,34,17.0,2.5,2.8,0,25,1,2.9,7.0,2,0.0,-90.0,0.8717948717948718
192018,Shelly Peterson,4,4,0,13.8,2024-04-14,4,1,1,0,64,24.0,40.0,69.5,8,3,4.0,4.9,4.4,0,29,2,2.9,21.560000000000002,4,50.0,17.0,0.375
921927,Charles Armstrong,0,4,0,13.7,2024-08-13,4,2,3,1,23,22.0,1.0,95.1,10,10,2.0,7.1,4.3,0,17,0,3.7,30.529999999999998,6,50.0,-60.0,1.0
381171,Cynthia Dominguez,2,1,0,9.8,2024-04-25,0,0,8,0,86,25.0,61.0,80.2,35,16,29.0,5.2,3.9,1,19,2,2.7,20.28,5,0.0,296.0,0.45714285714285713
750160,Joshua Richmond,0,5,0,4.4,2024-08-15,1,0,4,1,31,0.0,31.0,61.4,5,3,3.0,4.6,4.4,2,19,2,1.4,20.24,10,0.0,128.0,0.6
55063,Joseph Gardner Jr.,3,0,2,4.6,2024-08-17,4,1,3,1,65,25.0,40.0,83.5,48,32,10.0,6.6,4.0,0,23,1,1.4,26.4,3,25.0,48.0,0.6666666666666666
673795,John Farrell II,5,2,2,10.1,2024-03-03,4,2,7,0,30,17.0,13.0,81.2,34,7,2.0,9.0,2.8,1,21,0,1.0,25.2,12,25.0,-21.0,0.20588235294117646
101774,Lisa Rodriguez,6,3,0,11.4,2024-01-14,0,0,9,0,37,8.0,29.0,71.9,11,2,11.0,4.0,4.4,0,6,1,3.6,17.6,9,0.0,198.0,0.18181818181818182
781051,Jill Smith,4,7,0,5.4,2024-05-26,4,1,2,1,21,14.0,7.0,50.3,13,1,5.0,5.8,4.8,1,27,2,2.4,27.84,10,33.33333333333333,-12.0,0.07692307692307693
800753,Michael Phillips,0,4,0,2.7,2024-04-19,4,1,2,0,77,64.0,13.0,79.3,35,20,34.0,5.1,4.5,1,0,2,4.5,22.95,6,33.33333333333333,-100.0,0.5714285714285714
548508,Kyle Crane,0,2,0,4.6,2024-04-06,3,1,8,0,58,35.0,23.0,65.3,26,24,15.0,3.1,1.0,1,23,0,3.4,3.1,7,11.11111111111111,-88.0,0.9230769230769231
831090,Larry Stephens,0,7,0,14.2,2024-03-05,2,2,10,1,18,4.0,14.0,85.5,13,5,10.0,5.7,1.1,1,22,0,3.2,6.2700000000000005,12,18.181818181818183,110.0,0.38461538461538464
124038,Andrew Warner,5,7,0,14.8,2024-02-26,4,0,6,0,85,76.0,9.0,76.2,18,13,3.0,7.3,4.9,1,16,0,2.0,35.77,5,0.0,-396.0,0.7222222222222222
623466,Nathan Thompson,1,2,1,2.3,2024-09-04,0,2,0,0,64,21.0,43.0,73.9,49,1,34.0,4.3,1.6,1,30,1,1.3,6.88,5,200.0,0.0,0.02040816326530612
351623,Dean Bishop,0,6,0,7.7,2024-08-20,3,1,5,0,41,3.0,38.0,60.0,21,5,6.0,5.9,3.3,0,4,1,5.0,19.47,6,16.666666666666664,180.0,0.23809523809523808
757079,Susan Kennedy,1,6,0,3.7,2024-11-03,1,0,7,0,32,16.0,16.0,96.2,21,21,5.0,9.9,4.6,2,2,0,4.0,45.54,5,0.0,7.0,1.0
623729,David Zhang,2,6,0,10.0,2024-10-09,2,1,7,0,68,39.0,29.0,86.1,39,32,13.0,5.5,1.4,2,16,2,1.4,7.699999999999999,3,12.5,-63.0,0.8205128205128205
492836,Jamie Proctor,3,5,0,12.6,2024-08-07,4,1,5,1,22,7.0,15.0,70.0,7,2,2.0,7.2,2.8,0,11,1,1.4,20.16,7,16.666666666666664,45.0,0.2857142857142857
299518,Mr. Gary Cabrera,1,3,1,4.0,2024-04-05,3,2,2,0,51,39.0,12.0,91.4,33,13,27.0,8.4,2.6,0,4,2,2.0,21.840000000000003,4,66.66666666666666,-52.0,0.3939393939393939
478120,Lauren Gilmore,6,4,0,10.1,2024-01-31,3,1,0,0,91,41.0,50.0,78.4,43,35,10.0,3.4,2.8,1,25,1,1.1,9.52,12,100.0,0.0,0.813953488372093
749526,Julie Wilson,3,4,1,4.5,2024-10-07,3,0,4,1,70,22.0,48.0,52.2,31,8,20.0,3.0,4.5,2,25,0,2.6,13.5,2,0.0,108.0,0.25806451612903225
959557,David Logan,4,3,1,8.7,2024-06-05,0,0,0,1,69,48.0,21.0,58.8,12,12,1.0,9.6,1.3,1,13,0,4.4,12.48,2,0.0,-0.0,1.0
409643,Pamela Stone,6,6,0,9.8,2024-04-19,3,2,0,1,47,43.0,4.0,95.5,49,26,7.0,3.7,1.3,2,7,2,3.0,4.8100000000000005,5,200.0,-0.0,0.5306122448979592
470875,Zachary Brown,3,5,0,6.7,2024-02-26,2,2,0,1,61,52.0,9.0,55.1,17,9,8.0,8.0,4.2,0,1,2,2.8,33.6,6,200.0,-0.0,0.5294117647058824
308541,Rachel Le,6,3,0,12.6,2024-01-22,4,1,9,0,21,20.0,1.0,57.2,21,4,3.0,4.5,4.1,0,3,0,5.0,18.45,7,10.0,-162.0,0.19047619047619047
838853,Elizabeth Quinn,4,7,0,11.3,2024-05-31,4,0,1,1,15,2.0,13.0,65.5,37,9,6.0,5.3,4.9,2,16,0,3.4,25.970000000000002,10,0.0,12.0,0.24324324324324326
37677,Sabrina Fox,5,7,1,1.3,2024-02-27,4,2,6,1,16,10.0,6.0,59.8,33,2,8.0,8.2,1.4,2,12,0,2.9,11.479999999999999,9,28.57142857142857,-18.0,0.06060606060606061
245127,Richard Martinez,1,3,2,2.5,2024-02-28,4,2,0,0,56,20.0,36.0,59.6,11,4,5.0,5.1,4.3,2,7,1,4.1,21.929999999999996,2,200.0,0.0,0.36363636363636365
150431,Joseph White,3,2,0,13.3,2024-05-24,2,0,7,1,32,20.0,12.0,86.9,34,7,25.0,7.8,1.3,1,1,0,1.5,10.14,11,0.0,-49.0,0.20588235294117646
828372,Amy Mcpherson,4,2,0,14.3,2024-05-19,0,2,7,1,41,22.0,19.0,61.9,34,24,31.0,3.3,1.9,0,2,0,3.5,6.27,11,25.0,-14.0,0.7058823529411765
418119,Cheryl Bush,1,6,2,4.1,2024-05-13,4,2,9,1,37,36.0,1.0,75.8,24,13,15.0,7.9,1.3,0,25,0,1.7,10.270000000000001,7,20.0,-306.0,0.5416666666666666
828089,Glenda Lucas,4,0,0,3.7,2024-08-09,2,2,7,0,24,6.0,18.0,57.9,47,28,30.0,3.3,1.2,0,28,0,1.4,3.9599999999999995,6,25.0,91.0,0.5957446808510638
921025,Nina Lewis,6,4,2,7.6,2024-09-05,2,0,8,0,67,53.0,14.0,57.7,18,1,6.0,9.5,3.3,1,14,1,4.4,31.349999999999998,1,0.0,-304.0,0.05555555555555555
888388,Katherine Watson,6,5,1,3.9,2024-06-01,3,2,6,0,29,14.0,15.0,54.4,5,1,1.0,9.4,2.7,1,14,0,2.0,25.380000000000003,7,28.57142857142857,12.0,0.2
169778,David Mendoza,2,5,0,12.8,2024-11-20,4,2,2,1,15,1.0,14.0,85.0,42,15,0.0,5.7,3.6,0,16,1,4.8,20.52,4,66.66666666666666,28.0,0.35714285714285715
811046,Jason Green,4,7,0,8.9,2024-01-31,0,2,8,1,44,35.0,9.0,99.5,23,23,2.0,2.7,3.9,1,8,0,2.9,10.530000000000001,4,22.22222222222222,-200.0,1.0
189859,Emily Carter,0,4,0,3.1,2024-04-05,3,1,0,0,92,5.0,87.0,65.6,26,8,23.0,8.5,3.5,2,12,2,1.3,29.75,1,100.0,0.0,0.3076923076923077
780917,Thomas Atkins,1,3,0,10.9,2024-07-06,3,2,1,0,40,20.0,20.0,64.8,42,34,11.0,3.6,1.0,0,29,0,2.7,3.6,3,100.0,1.0,0.8095238095238095
187420,Jason Sanders,4,5,0,9.6,2024-01-17,1,1,8,0,68,38.0,30.0,92.1,20,14,17.0,7.4,2.1,1,12,1,4.5,15.540000000000001,8,11.11111111111111,-56.0,0.7
179751,Diana Lindsey,6,6,0,11.8,2024-05-30,4,2,10,0,28,7.0,21.0,57.0,43,2,24.0,7.7,1.4,0,18,0,1.5,10.78,4,18.181818181818183,150.0,0.046511627906976744
196523,April Carpenter,4,5,0,7.8,2024-09-20,1,2,7,0,85,35.0,50.0,55.9,18,11,7.0,9.0,3.3,2,4,1,2.6,29.7,4,25.0,112.0,0.6111111111111112
905137,Paul Todd,3,1,1,1.8,2024-12-02,4,0,9,1,20,17.0,3.0,55.4,34,2,12.0,2.5,1.5,0,12,2,4.9,3.75,7,0.0,-117.0,0.058823529411764705
215746,Melanie Moses,2,4,0,8.8,2024-01-13,4,2,7,1,61,37.0,24.0,74.5,8,4,6.0,9.6,4.8,1,30,1,4.8,46.08,5,25.0,-84.0,0.5
997309,Leah Gutierrez,5,5,2,6.2,2024-08-21,4,1,2,1,36,36.0,0.0,67.5,5,1,5.0,4.8,4.4,1,25,1,4.8,21.12,5,33.33333333333333,-70.0,0.2
603714,James Davis,1,1,0,5.5,2024-02-25,1,0,3,0,57,8.0,49.0,58.1,15,5,7.0,4.9,3.3,2,6,2,2.1,16.17,8,0.0,126.0,0.3333333333333333
122374,Julie Martin,1,7,0,7.5,2024-12-02,4,2,4,0,34,5.0,29.0,80.4,7,4,5.0,2.0,1.1,1,22,1,2.0,2.2,9,40.0,100.0,0.5714285714285714
290949,Michael Smith,0,7,0,6.0,2024-02-01,1,1,0,0,52,31.0,21.0,82.2,38,34,0.0,1.6,4.6,0,16,0,1.5,7.359999999999999,2,100.0,-0.0,0.8947368421052632
206352,Glenn Briggs,6,3,0,14.5,2024-02-09,2,2,5,1,57,48.0,9.0,87.2,11,5,5.0,8.2,1.7,1,1,1,1.1,13.939999999999998,8,33.33333333333333,-190.0,0.45454545454545453
585213,Casey Castillo,6,5,0,9.8,2024-09-14,3,2,8,0,78,73.0,5.0,89.1,42,3,34.0,5.2,3.2,1,14,2,4.7,16.64,5,22.22222222222222,-536.0,0.07142857142857142
920693,Stephen Lawson,6,3,0,4.0,2024-12-25,0,2,7,1,37,1.0,36.0,66.0,26,5,13.0,3.9,2.5,2,25,1,4.0,9.75,2,25.0,252.0,0.19230769230769232
566679,Pamela Brooks,3,1,0,3.4,2024-06-17,0,1,6,1,22,11.0,11.0,76.6,13,11,2.0,3.6,4.0,0,16,2,1.7,14.4,9,14.285714285714285,6.0,0.8461538461538461
387253,Christopher Dodson,4,1,0,10.3,2024-01-21,2,1,3,1,18,7.0,11.0,82.7,22,17,8.0,6.3,2.6,0,20,2,4.6,16.38,11,25.0,15.0,0.7727272727272727
420749,Cathy Ramirez,1,7,1,8.7,2024-04-30,0,0,3,0,85,4.0,81.0,89.5,24,4,5.0,8.2,1.3,0,24,2,2.6,10.66,9,0.0,234.0,0.16666666666666666
669136,Colin Harris,6,4,0,7.6,2024-12-04,3,0,6,0,16,7.0,9.0,83.7,16,16,0.0,6.6,3.2,1,25,2,1.9,21.12,7,0.0,18.0,1.0
539980,Edward Wells,2,5,2,5.2,2024-02-27,4,1,9,0,64,50.0,14.0,99.8,29,18,23.0,4.5,3.7,0,18,1,3.2,16.650000000000002,4,10.0,-315.0,0.6206896551724138
389200,Daniel Sanchez,4,5,1,0.3,2024-08-07,0,2,7,0,10,10.0,0.0,84.9,5,3,0.0,3.1,4.9,1,4,1,3.8,15.190000000000001,5,25.0,-63.0,0.6
947723,Ian Jenkins,2,3,0,11.6,2024-02-23,3,0,10,1,93,42.0,51.0,52.3,12,3,3.0,2.6,1.7,2,15,2,2.7,4.42,7,0.0,100.0,0.25
712195,Linda Parker,4,1,0,6.5,2024-03-24,1,2,2,1,76,65.0,11.0,57.9,40,36,40.0,4.1,4.0,2,22,2,4.2,16.4,8,66.66666666666666,-106.0,0.9
936209,Daniel Myers,0,0,0,11.6,2024-01-09,1,0,8,0,60,11.0,49.0,99.9,43,28,31.0,5.7,4.9,1,9,0,2.2,27.930000000000003,7,0.0,312.0,0.6511627906976745
77531,Sheila Mcdonald,5,6,0,11.8,2024-12-22,3,2,9,1,50,43.0,7.0,92.4,27,8,21.0,5.9,4.7,2,30,2,3.8,27.730000000000004,4,20.0,-315.0,0.2962962962962963
506914,Kathy Howe,6,2,0,9.9,2024-02-21,2,1,1,0,47,14.0,33.0,59.6,22,4,2.0,8.8,5.0,0,25,2,4.6,44.0,4,50.0,20.0,0.18181818181818182
919448,David Elliott,6,6,0,5.2,2024-05-31,0,0,1,1,79,78.0,1.0,67.3,41,14,11.0,1.9,2.1,2,3,2,3.2,3.9899999999999998,12,0.0,-76.0,0.34146341463414637
365572,Kaitlyn Moore,5,1,0,2.3,2024-08-28,0,1,3,1,26,21.0,5.0,87.1,34,15,3.0,8.3,2.1,2,5,2,5.0,17.430000000000003,11,25.0,-45.0,0.4411764705882353
889516,David Manning,3,1,1,2.4,2024-05-27,0,0,0,1,97,19.0,78.0,70.7,17,9,2.0,9.6,4.7,1,27,0,3.3,45.12,9,0.0,0.0,0.5294117647058824
230422,Brian Evans,1,1,0,6.7,2024-09-09,0,0,2,0,55,43.0,12.0,85.8,26,21,5.0,2.7,2.1,0,12,2,4.7,5.670000000000001,6,0.0,-60.0,0.8076923076923077
156576,Brittany Johnson,1,2,0,12.2,2024-12-26,0,1,2,0,92,91.0,1.0,87.9,6,3,3.0,3.9,3.2,1,7,0,3.1,12.48,12,33.33333333333333,-178.0,0.5
73292,Jesse King,1,5,0,9.7,2024-12-19,3,2,9,1,42,30.0,12.0,54.5,24,9,2.0,9.9,1.3,2,5,1,1.2,12.870000000000001,6,20.0,-153.0,0.375
233022,Mark Delgado,0,3,0,8.4,2024-09-08,4,2,10,0,52,34.0,18.0,83.0,11,6,1.0,7.6,2.8,2,27,2,1.1,21.279999999999998,9,18.181818181818183,-150.0,0.5454545454545454
934645,Betty Phillips,4,2,0,8.9,2024-05-05,1,2,0,0,100,25.0,75.0,89.3,13,7,6.0,1.5,2.9,2,10,2,1.4,4.35,3,200.0,0.0,0.5384615384615384
322363,Alexis Rice,1,5,0,5.3,2024-07-13,0,1,7,1,29,4.0,25.0,86.5,22,14,22.0,3.8,1.5,1,21,1,1.9,5.699999999999999,11,12.5,154.0,0.6363636363636364
354080,Stephanie Powell,2,5,1,5.2,2024-02-16,1,2,3,1,75,70.0,5.0,61.8,36,22,4.0,4.3,4.5,0,21,1,4.1,19.349999999999998,12,50.0,-192.0,0.6111111111111112
997454,Dana Pitts,2,4,0,8.2,2024-11-17,0,1,0,1,85,57.0,28.0,59.6,39,1,29.0,1.5,2.1,0,20,1,5.0,3.1500000000000004,11,100.0,-0.0,0.02564102564102564
615249,April Anderson,0,3,0,8.2,2024-06-16,3,0,5,1,78,2.0,76.0,58.3,20,13,0.0,3.6,1.2,2,25,2,2.7,4.32,12,0.0,375.0,0.65
225024,Michael Henson,5,4,0,6.5,2024-06-06,4,2,0,0,49,24.0,25.0,87.2,50,25,25.0,2.7,4.0,2,14,2,1.0,10.8,8,200.0,0.0,0.5
192629,Diana Washington,3,2,2,2.7,2024-08-19,0,1,2,0,29,13.0,16.0,67.6,23,7,11.0,5.9,4.8,0,2,0,1.4,28.32,5,33.33333333333333,8.0,0.30434782608695654
942288,Cheryl Henderson,0,1,0,3.6,2024-05-18,1,2,1,0,31,19.0,12.0,88.4,39,13,23.0,3.1,3.3,1,26,2,1.3,10.23,7,100.0,-6.0,0.3333333333333333
567025,Duane Collins,2,6,0,6.5,2024-09-11,2,0,5,1,61,1.0,60.0,59.5,9,3,0.0,5.8,3.7,0,6,1,1.0,21.46,8,0.0,300.0,0.3333333333333333
490269,Michael Jimenez,4,5,1,0.7,2024-07-20,1,2,1,1,26,11.0,15.0,62.3,49,28,45.0,4.2,4.2,1,7,1,1.9,17.64,12,100.0,5.0,0.5714285714285714
729256,Allison Sullivan,6,1,2,6.7,2024-09-02,1,1,8,0,35,11.0,24.0,73.0,5,5,1.0,6.8,1.9,1,23,1,4.9,12.92,1,11.11111111111111,112.0,1.0
145023,Brian Rodriguez,2,0,0,12.9,2024-03-13,1,1,0,1,73,3.0,70.0,96.8,35,34,28.0,2.0,3.4,0,10,2,1.5,6.8,3,100.0,0.0,0.9714285714285714
979886,Howard Mills,2,1,0,9.5,2024-08-06,2,1,4,0,23,12.0,11.0,93.8,21,20,20.0,6.7,4.8,0,6,2,1.1,32.16,8,20.0,0.0,0.9523809523809523
590747,Joyce Williams,2,7,0,7.9,2024-11-26,1,2,3,1,81,76.0,5.0,87.2,7,3,6.0,5.0,3.0,0,24,1,1.1,15.0,3,50.0,-210.0,0.42857142857142855
152508,Regina Smith,2,1,0,13.3,2024-04-22,3,0,8,1,12,9.0,3.0,68.2,37,17,20.0,9.9,4.6,1,28,1,1.6,45.54,10,0.0,-40.0,0.4594594594594595
931046,Kenneth Hall,0,4,0,9.7,2024-01-18,2,0,0,1,62,24.0,38.0,72.1,18,7,12.0,5.2,2.8,0,30,2,1.5,14.559999999999999,6,0.0,0.0,0.3888888888888889
448897,Cynthia Gilmore,2,5,0,12.0,2024-11-09,4,0,3,1,52,21.0,31.0,71.5,29,27,16.0,4.2,1.3,2,8,2,4.9,5.460000000000001,2,0.0,33.0,0.9310344827586207
797203,Luke Johnson,5,6,0,4.0,2024-04-22,0,0,8,1,19,1.0,18.0,89.6,30,17,19.0,4.4,3.7,1,9,1,1.0,16.28,2,0.0,144.0,0.5666666666666667
433011,Anthony Johnson,1,4,1,2.8,2024-08-09,0,2,3,1,50,46.0,4.0,85.6,22,20,18.0,9.3,4.5,1,19,2,3.4,41.85,2,50.0,-123.0,0.9090909090909091
680425,Bryan Thomas,4,1,0,8.7,2024-05-03,4,0,4,1,85,44.0,41.0,58.2,30,17,0.0,3.3,3.9,0,18,1,2.0,12.87,5,0.0,-8.0,0.5666666666666667
762593,Katelyn Sullivan,3,1,0,6.7,2024-09-21,1,2,1,1,69,24.0,45.0,51.7,23,8,17.0,5.5,3.7,0,17,1,2.8,20.35,5,100.0,22.0,0.34782608695652173
920647,Darren Green,6,7,0,6.8,2024-08-13,1,2,1,1,94,79.0,15.0,56.6,17,8,4.0,8.6,3.5,0,27,2,4.4,30.099999999999998,5,100.0,-63.0,0.47058823529411764
577083,Robert Riddle,1,2,0,6.4,2024-05-09,4,0,0,0,38,29.0,9.0,61.2,35,8,26.0,2.8,1.9,2,25,1,1.8,5.319999999999999,9,0.0,-0.0,0.22857142857142856
886232,Angelica Horn,0,0,0,7.2,2024-06-12,2,2,8,1,20,6.0,14.0,97.8,14,1,6.0,3.0,4.0,0,27,1,2.3,12.0,12,22.22222222222222,72.0,0.07142857142857142
658550,Christopher Parker,6,1,0,13.6,2024-04-23,3,2,2,0,41,9.0,32.0,78.5,33,2,7.0,6.1,4.8,2,7,0,1.1,29.279999999999998,7,66.66666666666666,48.0,0.06060606060606061
964023,Dave Brown,6,2,1,0.1,2024-04-13,1,1,9,1,79,22.0,57.0,94.8,43,2,1.0,1.7,4.4,1,28,2,5.0,7.48,1,10.0,324.0,0.046511627906976744
191326,Alexis Wiggins,2,3,1,4.4,2024-01-23,4,0,4,1,11,6.0,5.0,80.3,43,13,9.0,4.8,2.9,0,14,1,4.4,13.92,8,0.0,0.0,0.3023255813953488
374236,Julie Huff,2,4,0,13.2,2024-02-26,4,2,1,0,53,28.0,25.0,60.7,13,6,6.0,2.7,5.0,1,20,1,2.3,13.5,12,100.0,-2.0,0.46153846153846156
146181,Kimberly Eaton,6,2,0,12.8,2024-07-19,0,1,10,0,98,50.0,48.0,55.8,8,7,2.0,9.8,4.2,2,1,0,2.3,41.160000000000004,5,9.090909090909092,-10.0,0.875
937650,Tyler Brown,6,1,0,11.9,2024-01-22,2,2,1,1,24,9.0,15.0,93.7,26,14,14.0,4.0,1.3,1,27,0,2.9,5.2,4,100.0,7.0,0.5384615384615384
798437,Tracy Davis DDS,3,6,1,0.8,2024-05-15,3,2,6,0,35,5.0,30.0,98.1,24,11,2.0,5.8,1.2,0,17,0,3.0,6.96,4,28.57142857142857,156.0,0.4583333333333333
428842,Rachael Campbell,5,1,0,9.0,2024-10-04,1,0,7,1,43,4.0,39.0,98.7,12,8,4.0,2.4,2.3,0,5,2,2.1,5.52,2,0.0,252.0,0.6666666666666666
170595,Steven Brown,2,3,0,9.5,2024-06-26,3,2,4,0,38,28.0,10.0,74.3,37,22,9.0,4.6,3.6,1,13,1,1.7,16.56,8,40.0,-68.0,0.5945945945945946
647928,Melissa Wood DVM,0,6,0,3.8,2024-03-11,1,1,3,0,71,7.0,64.0,76.7,20,2,19.0,4.1,3.1,2,24,2,2.8,12.709999999999999,5,25.0,174.0,0.1
882336,Cory Miller,2,3,0,4.5,2024-05-04,2,1,6,1,83,68.0,15.0,54.4,46,18,40.0,8.1,4.0,0,17,2,3.6,32.4,8,14.285714285714285,-312.0,0.391304347826087
451539,Cynthia Greene,3,0,0,5.7,2024-08-19,0,2,4,1,81,58.0,23.0,95.2,22,15,17.0,7.3,4.9,1,27,1,2.6,35.77,6,40.0,-136.0,0.6818181818181818
454794,Megan Fernandez,0,4,0,2.4,2024-11-14,0,2,1,0,61,24.0,37.0,97.7,44,20,20.0,3.8,1.3,0,9,1,2.8,4.9399999999999995,9,100.0,14.0,0.45454545454545453
538147,Kathryn Rodriguez,6,5,0,11.6,2024-06-24,1,2,8,1,88,32.0,56.0,80.7,23,21,2.0,8.6,2.7,0,28,1,2.9,23.22,7,22.22222222222222,200.0,0.9130434782608695
455011,Bryan Johnson,5,4,0,9.2,2024-04-19,0,0,4,0,42,2.0,40.0,67.1,13,4,4.0,4.4,3.7,2,24,2,3.9,16.28,12,0.0,156.0,0.3076923076923077
423977,Dalton Moody,2,1,1,2.1,2024-02-25,0,1,5,0,40,23.0,17.0,78.2,17,15,12.0,2.0,4.3,0,27,0,1.9,8.6,11,16.666666666666664,-25.0,0.8823529411764706
